FBgn0029843	FBtr0343930	6091205	6091568	6091569	6091632	6091633	6092215
FBgn0029843	FBtr0343930	6091633	6092215	6092216	6096051	6096052	6096653
FBgn0029843	FBtr0343930	6096052	6096653	6096654	6099580	6099581	6099679
FBgn0029843	FBtr0343930	6099581	6099679	6099680	6101238	6101239	6101366
FBgn0029843	FBtr0343930	6101239	6101366	6101367	6101438	6101439	6101556
FBgn0029843	FBtr0343930	6101439	6101556	6101557	6101652	6101653	6102659
FBgn0029843	FBtr0343930	6101653	6102659	6102660	6102724	6102725	6102887
FBgn0029843	FBtr0343930	6102725	6102887	6102888	6102955	6102956	6103272
FBgn0029843	FBtr0343930	6102956	6103272	6103273	6103326	6103327	6103971
FBgn0026238	FBtr0309849	5117332	5117802	5117803	5120762	5120763	5121652
FBgn0026238	FBtr0309849	5120763	5121652	5121653	5121736	5121737	5121840
FBgn0026238	FBtr0309849	5121737	5121840	5121841	5121982	5121983	5122247
FBgn0035235	FBtr0072826	1559813	1562997	1562998	1563965	1563966	1564280
FBgn0035235	FBtr0072826	1563966	1564280	1564281	1568196	1568197	1568309
FBgn0035235	FBtr0072826	1568197	1568309	1568310	1568417	1568418	1568608
FBgn0033669	FBtr0310157	11967343	11967779	11967780	11967836	11967837	11968231
FBgn0033669	FBtr0310157	11967837	11968231	11968232	11968283	11968284	11968479
FBgn0033669	FBtr0310157	11968284	11968479	11968480	11970025	11970026	11970115
FBgn0032171	FBtr0346717	9956212	9957058	9957059	9957132	9957133	9957237
FBgn0038542	FBtr0344474	17750129	17753058	17753059	17754061	17754062	17754245
FBgn0038542	FBtr0344474	17754062	17754245	17754246	17754975	17754976	17755101
FBgn0038542	FBtr0344474	17754976	17755101	17755102	17755181	17755182	17755284
FBgn0038542	FBtr0344474	17755182	17755284	17755285	17757023	17757024	17757709
FBgn0038542	FBtr0344474	17757024	17757709	17757710	17758708	17758709	17758978
FBgn0029913	FBtr0071041	6847877	6848486	6848487	6848551	6848552	6849517
FBgn0031304	FBtr0077956	1129316	1129505	1129506	1129818	1129819	1131181
FBgn0031304	FBtr0077956	1129819	1131181	1131182	1131263	1131264	1132411
FBgn0039925	FBtr0089196	1147466	1147618	1147619	1148988	1148989	1149213
FBgn0039925	FBtr0089196	1148989	1149213	1149214	1164881	1164882	1165487
FBgn0039925	FBtr0089196	1164882	1165487	1165488	1165549	1165550	1166367
FBgn0039925	FBtr0089196	1165550	1166367	1166368	1166665	1166666	1169239
FBgn0267828	FBtr0347405	10510672	10512608	10512609	10512667	10512668	10512869
FBgn0267828	FBtr0347405	10512668	10512869	10512870	10512934	10512935	10513564
FBgn0267828	FBtr0347405	10512935	10513564	10513565	10516485	10516486	10516893
FBgn0267828	FBtr0347405	10516486	10516893	10516894	10516994	10516995	10517218
FBgn0030340	FBtr0303268	11842662	11845872	11845873	11846045	11846046	11846099
FBgn0035346	FBtr0072921	2488804	2489009	2489010	2490979	2490980	2492613
FBgn0039592	FBtr0100373	28641585	28642325	28642326	28642395	28642396	28642788
FBgn0039592	FBtr0100373	28642396	28642788	28642789	28642845	28642846	28642891
FBgn0034785	FBtr0303785	22845977	22846050	22846051	22846112	22846113	22846658
FBgn0034785	FBtr0303785	22846113	22846658	22846659	22846912	22846913	22847577
FBgn0034785	FBtr0303785	22846913	22847577	22847578	22847627	22847628	22847911
FBgn0033458	FBtr0088376	9871470	9873179	9873180	9873241	9873242	9873646
FBgn0265188	FBtr0339111	23058248	23058465	23058466	23058543	23058544	23058793
FBgn0029993	FBtr0071106	8075877	8077680	8077681	8077743	8077744	8078240
FBgn0005695	FBtr0339337	8724258	8724464	8724465	8724640	8724641	8724685
FBgn0005695	FBtr0339337	8724641	8724685	8724686	8726614	8726615	8726771
FBgn0005695	FBtr0339337	8726615	8726771	8726772	8726829	8726830	8727777
FBgn0005695	FBtr0339337	8726830	8727777	8727778	8727850	8727851	8728999
FBgn0261615	FBtr0302954	7412668	7412758	7412759	7412816	7412817	7412906
FBgn0261615	FBtr0302954	7412817	7412906	7412907	7412976	7412977	7413296
FBgn0038067	FBtr0110781	12634917	12634979	12634980	12635034	12635035	12635730
FBgn0038067	FBtr0110781	12635035	12635730	12635731	12635794	12635795	12636283
FBgn0036278	FBtr0075989	12339116	12340502	12340503	12341133	12341134	12341285
FBgn0036278	FBtr0075989	12341134	12341285	12341286	12342157	12342158	12342363
FBgn0036278	FBtr0075989	12342158	12342363	12342364	12342427	12342428	12342611
FBgn0036278	FBtr0075989	12342428	12342611	12342612	12347193	12347194	12348139
FBgn0036278	FBtr0075989	12347194	12348139	12348140	12351181	12351182	12351544
FBgn0034558	FBtr0304717	20879930	20880099	20880100	20880177	20880178	20880212
FBgn0034558	FBtr0304717	20880178	20880212	20880213	20880760	20880761	20880903
FBgn0034558	FBtr0304717	20880761	20880903	20880904	20881027	20881028	20881150
FBgn0034558	FBtr0304717	20881028	20881150	20881151	20882187	20882188	20882663
FBgn0033564	FBtr0339472	10879974	10880033	10880034	10880327	10880328	10880840
FBgn0033564	FBtr0339472	10880328	10880840	10880841	10880903	10880904	10881659
FBgn0033564	FBtr0339472	10880904	10881659	10881660	10881711	10881712	10883202
FBgn0039602	FBtr0085326	28820221	28820517	28820518	28820571	28820572	28820718
FBgn0039602	FBtr0085326	28820572	28820718	28820719	28820787	28820788	28820996
FBgn0039602	FBtr0085326	28820788	28820996	28820997	28821058	28821059	28824508
FBgn0002562	FBtr0073651	12490291	12490592	12490593	12490659	12490660	12492982
FBgn0038565	FBtr0083540	18023707	18024034	18024035	18024092	18024093	18024396
FBgn0038565	FBtr0083540	18024093	18024396	18024397	18024461	18024462	18025378
FBgn0030973	FBtr0342877	18884513	18885174	18885175	18885828	18885829	18885962
FBgn0030973	FBtr0342877	18885829	18885962	18885963	18886019	18886020	18886743
FBgn0030973	FBtr0342877	18886020	18886743	18886744	18886835	18886836	18886995
FBgn0030973	FBtr0342877	18886836	18886995	18886996	18887052	18887053	18887212
FBgn0030973	FBtr0342877	18887053	18887212	18887213	18887299	18887300	18888860
FBgn0039331	FBtr0273265	25358285	25358500	25358501	25358550	25358551	25360034
FBgn0030555	FBtr0073923	14234413	14234762	14234763	14234824	14234825	14234894
FBgn0030555	FBtr0073923	14234825	14234894	14234895	14234958	14234959	14235150
FBgn0030555	FBtr0073923	14234959	14235150	14235151	14235211	14235212	14235377
FBgn0030555	FBtr0073923	14235212	14235377	14235378	14235443	14235444	14235608
FBgn0030555	FBtr0073923	14235444	14235608	14235609	14235660	14235661	14235770
FBgn0030555	FBtr0073923	14235661	14235770	14235771	14235832	14235833	14236441
FBgn0030555	FBtr0073923	14235833	14236441	14236442	14236506	14236507	14236714
FBgn0030555	FBtr0073923	14236507	14236714	14236715	14236845	14236846	14236939
FBgn0030555	FBtr0073923	14236846	14236939	14236940	14236993	14236994	14237923
FBgn0037061	FBtr0078309	21215995	21216323	21216324	21216476	21216477	21216578
FBgn0037061	FBtr0078309	21216477	21216578	21216579	21216643	21216644	21216839
FBgn0034776	FBtr0339941	22763706	22764045	22764046	22764106	22764107	22764383
FBgn0034776	FBtr0339941	22764107	22764383	22764384	22764456	22764457	22764806
FBgn0034776	FBtr0339941	22764457	22764806	22764807	22764870	22764871	22765422
FBgn0036926	FBtr0074901	19991887	19992042	19992043	19993264	19993265	19993322
FBgn0036926	FBtr0074901	19993265	19993322	19993323	19995373	19995374	19995502
FBgn0036926	FBtr0074901	19995374	19995502	19995503	19995628	19995629	19995912
FBgn0052694	FBtr0340479	9989690	9989872	9989873	9992977	9992978	9993189
FBgn0052694	FBtr0340479	9992978	9993189	9993190	9999192	9999193	9999300
FBgn0052694	FBtr0340479	9999193	9999300	9999301	9999543	9999544	10000676
FBgn0052694	FBtr0340479	9999544	10000676	10000677	10001100	10001101	10003006
FBgn0029897	FBtr0070980	6741537	6742256	6742257	6743057	6743058	6743148
